,Source,SourcePOS,SourceDep,Target,TargetPOS,TargetDep
489,Know where all the creaky parts ( If you 're in a house ) are on the floor .,"['VBP', 'WRB', 'PDT', 'DT', 'JJ', 'NNS', '-LRB-', 'IN', 'PRP', 'VBP', 'IN', 'DT', 'NN', '-RRB-', 'VBP', 'IN', 'DT', 'NN', '.']","[('root', 0), ('mark', 18), ('det:predet', 6), ('det', 6), ('amod', 6), ('nsubj', 18), ('punct', 13), ('mark', 13), ('nsubj', 13), ('cop', 13), ('case', 13), ('det', 13), ('nmod', 6), ('punct', 13), ('cop', 18), ('case', 18), ('det', 18), ('advcl', 1), ('punct', 1)]","If you 're in a house , know where all the creaky parts are on the floor .","['IN', 'PRP', 'VBP', 'IN', 'DT', 'NN', ',', 'VB', 'WRB', 'PDT', 'DT', 'JJ', 'NNS', 'VBP', 'IN', 'DT', 'NN', '.']","[('mark', 6), ('nsubj', 6), ('cop', 6), ('case', 6), ('det', 6), ('advcl', 8), ('punct', 8), ('root', 0), ('mark', 17), ('det:predet', 13), ('det', 13), ('amod', 13), ('nsubj', 17), ('cop', 17), ('case', 17), ('det', 17), ('advcl', 8), ('punct', 8)]"
490,Know what to do if you get caught .,"['VBP', 'WP', 'TO', 'VB', 'IN', 'PRP', 'VBP', 'VBN', '.']","[('root', 0), ('nsubj', 4), ('mark', 4), ('ccomp', 1), ('mark', 8), ('nsubj:pass', 8), ('aux:pass', 8), ('advcl', 4), ('punct', 1)]",ALWAYS have a story if you get caught .,"['RB', 'VB', 'DT', 'NN', 'IN', 'PRP', 'VBP', 'VBN', '.']","[('advmod', 2), ('root', 0), ('det', 4), ('obj', 2), ('mark', 8), ('nsubj:pass', 8), ('aux:pass', 8), ('advcl', 2), ('punct', 2)]"
491,Turn your steering wheel 2 ½ times towards the direction of the space .,"['VB', 'PRP$', 'NN', 'NN', 'CD', 'NN', 'NNS', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', '.']","[('root', 0), ('nmod:poss', 4), ('compound', 4), ('obj', 1), ('nummod', 7), ('compound', 7), ('obl:tmod', 1), ('case', 10), ('det', 10), ('obl', 1), ('case', 13), ('det', 13), ('nmod', 10), ('punct', 1)]",Quickly turn your steering wheel 2 ½ times towards the direction of the space .,"['RB', 'VB', 'PRP$', 'NN', 'NN', 'CD', 'NN', 'NNS', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', '.']","[('advmod', 2), ('root', 0), ('nmod:poss', 5), ('compound', 5), ('obj', 2), ('nummod', 8), ('compound', 8), ('obl:tmod', 2), ('case', 11), ('det', 11), ('obl', 2), ('case', 14), ('det', 14), ('nmod', 11), ('punct', 2)]"
492,"Put yourself in a position where you have to walk home so getting off a few bus stops earlier to home or work , or walk anywhere you can such as to the dairy / grocery store , school , the post office , town , a friends .","['VB', 'PRP', 'IN', 'DT', 'NN', 'WRB', 'PRP', 'VBP', 'TO', 'VB', 'RB', 'RB', 'VBG', 'RP', 'DT', 'JJ', 'NN', 'NNS', 'RBR', 'IN', 'NN', 'CC', 'VB', ',', 'CC', 'VB', 'RB', 'PRP', 'MD', 'JJ', 'IN', 'IN', 'DT', 'NN', ',', 'NN', 'NN', ',', 'NN', ',', 'DT', 'NN', 'NN', ',', 'NN', ',', 'DT', 'NNS', '.']","[('root', 0), ('obj', 1), ('case', 5), ('det', 5), ('obl', 1), ('advmod', 8), ('nsubj', 8), ('acl:relcl', 5), ('mark', 10), ('xcomp', 8), ('advmod', 10), ('advmod', 13), ('advcl', 10), ('compound:prt', 13), ('det', 18), ('amod', 18), ('compound', 18), ('obj', 13), ('advmod', 13), ('case', 21), ('obl', 19), ('cc', 23), ('conj', 13), ('punct', 26), ('cc', 26), ('conj', 13), ('advmod', 26), ('nsubj', 29), ('parataxis', 26), ('case', 37), ('fixed', 30), ('fixed', 30), ('det', 37), ('compound', 37), ('cc', 36), ('conj', 34), ('obl', 29), ('punct', 37), ('conj', 37), ('punct', 37), ('det', 43), ('compound', 43), ('conj', 37), ('punct', 43), ('list', 37), ('punct', 48), ('det', 48), ('conj', 37), ('punct', 1)]","This could be done by getting off the bus a few stops earlier to home or work , or by walking anywhere you can in a reasonable distance such as to the dairy or grocery store , school , the post office , town , or a friends .","['DT', 'MD', 'VB', 'VBN', 'IN', 'VBG', 'RP', 'DT', 'NN', 'DT', 'JJ', 'NNS', 'RBR', 'IN', 'NN', 'CC', 'VB', ',', 'CC', 'IN', 'VBG', 'RB', 'PRP', 'MD', 'IN', 'DT', 'JJ', 'NN', 'JJ', 'IN', 'IN', 'DT', 'NN', 'CC', 'NN', 'NN', ',', 'NN', ',', 'DT', 'NN', 'NN', ',', 'NN', ',', 'CC', 'DT', 'NNS', '.']","[('nsubj:pass', 4), ('aux', 4), ('aux:pass', 4), ('root', 0), ('mark', 6), ('advcl', 4), ('compound:prt', 6), ('det', 9), ('obj', 6), ('det', 12), ('amod', 12), ('obj', 6), ('advmod', 6), ('case', 15), ('obl', 13), ('cc', 17), ('conj', 6), ('punct', 28), ('cc', 28), ('mark', 21), ('advcl', 28), ('advmod', 21), ('nsubj', 28), ('aux', 28), ('case', 28), ('det', 28), ('amod', 28), ('conj', 4), ('case', 36), ('fixed', 29), ('fixed', 29), ('det', 36), ('compound', 36), ('cc', 35), ('conj', 33), ('nmod', 28), ('punct', 38), ('conj', 36), ('punct', 42), ('det', 42), ('compound', 42), ('conj', 36), ('punct', 44), ('conj', 36), ('punct', 48), ('cc', 48), ('det', 48), ('conj', 36), ('punct', 4)]"
493,Attach one end of the rope to the thing you want to move with the pulley .,"['VB', 'CD', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'PRP', 'VBP', 'TO', 'VB', 'IN', 'DT', 'NN', '.']","[('root', 0), ('nummod', 3), ('obj', 1), ('case', 6), ('det', 6), ('nmod', 3), ('case', 9), ('det', 9), ('obl', 1), ('nsubj', 11), ('acl:relcl', 9), ('mark', 13), ('xcomp', 11), ('case', 16), ('det', 16), ('obl', 13), ('punct', 1)]",Securely attach one end of the rope to the object you wish to move with your pulley .,"['RB', 'VB', 'CD', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'PRP', 'VBP', 'TO', 'VB', 'IN', 'PRP$', 'NN', '.']","[('advmod', 2), ('root', 0), ('nummod', 4), ('obj', 2), ('case', 7), ('det', 7), ('nmod', 4), ('case', 10), ('det', 10), ('obl', 2), ('nsubj', 12), ('acl:relcl', 10), ('mark', 14), ('xcomp', 12), ('case', 17), ('nmod:poss', 17), ('obl', 14), ('punct', 2)]"
494,"Obtain the necessary materials , and decide where you want your pulley installed .","['VB', 'DT', 'JJ', 'NNS', ',', 'CC', 'VB', 'WRB', 'PRP', 'VBP', 'PRP$', 'NN', 'VBN', '.']","[('root', 0), ('det', 4), ('amod', 4), ('obj', 1), ('punct', 7), ('cc', 7), ('conj', 1), ('mark', 10), ('nsubj', 10), ('advcl', 7), ('nmod:poss', 12), ('obj', 10), ('xcomp', 10), ('punct', 1)]","Once you 've obtained the necessary materials , decide where you want your pulley installed .","['IN', 'PRP', 'VBP', 'VBN', 'DT', 'JJ', 'NNS', ',', 'VB', 'WRB', 'PRP', 'VBP', 'PRP$', 'NN', 'VBN', '.']","[('mark', 4), ('nsubj', 4), ('aux', 4), ('advcl', 9), ('det', 7), ('amod', 7), ('obj', 4), ('punct', 9), ('root', 0), ('mark', 12), ('nsubj', 12), ('advcl', 9), ('nmod:poss', 14), ('obj', 12), ('xcomp', 12), ('punct', 9)]"
495,Learn how to skateboard before you try this or else someone will accuse you of being a poser .,"['VB', 'WRB', 'TO', 'VB', 'IN', 'PRP', 'VBP', 'DT', 'CC', 'JJ', 'NN', 'MD', 'VB', 'PRP', 'IN', 'VBG', 'DT', 'NN', '.']","[('root', 0), ('advmod', 4), ('mark', 4), ('ccomp', 1), ('mark', 7), ('nsubj', 7), ('advcl', 4), ('obj', 7), ('cc', 10), ('amod', 11), ('nsubj', 13), ('aux', 13), ('ccomp', 1), ('obj', 13), ('mark', 18), ('cop', 18), ('det', 18), ('advcl', 13), ('punct', 1)]",You can wear a cool tee shirt either from the guys or girls section ( of a store ) .,"['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN', 'CC', 'IN', 'DT', 'NNS', 'CC', 'NNS', 'NN', '-LRB-', 'IN', 'DT', 'NN', '-RRB-', '.']","[('nsubj', 3), ('aux', 3), ('root', 0), ('det', 7), ('amod', 7), ('compound', 7), ('obj', 3), ('cc:preconj', 11), ('case', 11), ('det', 11), ('obl', 3), ('cc', 13), ('conj', 11), ('conj', 11), ('punct', 18), ('case', 18), ('det', 18), ('nmod', 14), ('punct', 18), ('punct', 3)]"
496,"Make more You do n't want your subscribers to leave , so make even more funny ones and be friends with other comedians .","['VB', 'JJR']","[('root', 0), ('obj', 1)]","You do n't want your subscribers to leave , so make even more funny ones and be friends with other comedians .","['PRP', 'VBP', 'RB', 'VB', 'PRP$', 'NNS', 'TO', 'VB', ',', 'RB', 'VB', 'RB', 'RBR', 'JJ', 'NNS', 'CC', 'VB', 'NNS', 'IN', 'JJ', 'NNS', '.']","[('nsubj', 4), ('aux', 4), ('advmod', 4), ('root', 0), ('nmod:poss', 6), ('obj', 4), ('mark', 8), ('xcomp', 4), ('punct', 4), ('advmod', 11), ('parataxis', 4), ('advmod', 13), ('advmod', 14), ('amod', 15), ('obj', 11), ('cc', 18), ('cop', 18), ('conj', 11), ('case', 21), ('amod', 21), ('nmod', 18), ('punct', 4)]"
497,"Get a Master 's of Science degree in maritime engineering , maritime science , or a related field .","['VB', 'DT', 'NN', 'POS', 'IN', 'NN', 'NN', 'IN', 'JJ', 'NN', ',', 'JJ', 'NN', ',', 'CC', 'DT', 'JJ', 'NN', '.']","[('root', 0), ('det', 3), ('nmod:poss', 7), ('case', 3), ('case', 7), ('compound', 7), ('obl', 1), ('case', 10), ('amod', 10), ('nmod', 7), ('punct', 13), ('amod', 13), ('conj', 10), ('punct', 18), ('cc', 18), ('det', 18), ('amod', 18), ('conj', 10), ('punct', 1)]",Captains usually have a college degree along with years of experience in shipping or naval navigation .,"['NNS', 'RB', 'VBP', 'DT', 'NN', 'NN', 'IN', 'IN', 'NNS', 'IN', 'NN', 'IN', 'NN', 'CC', 'JJ', 'NN', '.']","[('nsubj', 3), ('advmod', 3), ('root', 0), ('det', 6), ('compound', 6), ('obj', 3), ('case', 9), ('case', 9), ('obl', 3), ('case', 11), ('nmod', 9), ('case', 13), ('compound', 16), ('cc', 15), ('conj', 13), ('nmod', 11), ('punct', 3)]"
498,Contact Jehovah 's Witnesses .,"['VB', 'NNP', 'POS', 'NNS', '.']","[('root', 0), ('nmod:poss', 4), ('case', 2), ('obj', 1), ('punct', 1)]",How to Leave Jehovah 's Witnesses,"['WRB', 'TO', 'VB', 'NNP', 'POS', 'NNPS']","[('advmod', 3), ('mark', 3), ('root', 0), ('nmod:poss', 6), ('case', 4), ('obj', 3)]"
499,"Pick a brand that has been around for a while , most of the time these are the best ones .","['VB', 'DT', 'NN', 'WDT', 'VBZ', 'VBN', 'RB', 'IN', 'DT', 'NN', ',', 'JJS', 'IN', 'DT', 'NN', 'DT', 'VBP', 'DT', 'JJS', 'NNS', '.']","[('root', 0), ('det', 3), ('obj', 1), ('nsubj', 7), ('aux', 7), ('cop', 7), ('acl:relcl', 3), ('case', 10), ('det', 10), ('obl', 7), ('punct', 1), ('nsubj', 20), ('case', 15), ('det', 15), ('nmod', 12), ('nsubj', 20), ('cop', 20), ('det', 20), ('amod', 20), ('parataxis', 1), ('punct', 1)]","One that has been around for a while , most of the time these are the best ones .","['CD', 'WDT', 'VBZ', 'VBN', 'RB', 'IN', 'DT', 'NN', ',', 'JJS', 'IN', 'DT', 'NN', 'DT', 'VBP', 'DT', 'JJS', 'NNS', '.']","[('nsubj', 18), ('nsubj', 5), ('aux', 5), ('cop', 5), ('acl:relcl', 1), ('case', 8), ('det', 8), ('obl', 5), ('punct', 18), ('nsubj', 18), ('case', 13), ('det', 13), ('nmod', 10), ('nsubj', 18), ('cop', 18), ('det', 18), ('amod', 18), ('root', 0), ('punct', 18)]"
500,Listen to Pink Floyd 's early singles .,"['VB', 'IN', 'NNP', 'NNP', 'POS', 'JJ', 'NNS', '.']","[('root', 0), ('case', 7), ('compound', 4), ('nmod:poss', 7), ('case', 4), ('amod', 7), ('obl', 1), ('punct', 1)]",How to Listen to Pink Floyd,"['WRB', 'TO', 'VB', 'IN', 'NNP', 'NNP']","[('advmod', 3), ('mark', 3), ('root', 0), ('case', 6), ('compound', 6), ('obl', 3)]"
501,"Buy the Wall , the Final Cut , and a Momentary Lapse of Reason .","['VB', 'DT', 'NNP', ',', 'DT', 'JJ', 'NN', ',', 'CC', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']","[('root', 0), ('det', 3), ('obj', 1), ('punct', 7), ('det', 7), ('amod', 7), ('conj', 3), ('punct', 12), ('cc', 12), ('det', 12), ('amod', 12), ('conj', 3), ('case', 14), ('nmod', 12), ('punct', 1)]","The Wall , the Final Cut , and a Momentary Lapse of Reason .","['DT', 'NNP', ',', 'DT', 'JJ', 'NN', ',', 'CC', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']","[('det', 2), ('root', 0), ('punct', 6), ('det', 6), ('amod', 6), ('conj', 2), ('punct', 11), ('cc', 11), ('det', 11), ('amod', 11), ('conj', 2), ('case', 13), ('nmod', 11), ('punct', 2)]"
502,Buy the Division Bell .,"['VB', 'DT', 'NN', 'NNP', '.']","[('root', 0), ('det', 3), ('obj', 1), ('obj', 1), ('punct', 1)]",The Division Bell .,"['DT', 'NN', 'NNP', '.']","[('det', 3), ('compound', 3), ('root', 0), ('punct', 3)]"
503,Buy the Piper at the Gates of Dawn and a Saucerful of Secrets .,"['VB', 'DT', 'NNP', 'IN', 'DT', 'NNP', 'IN', 'NNP', 'CC', 'DT', 'NNP', 'IN', 'NNPS', '.']","[('root', 0), ('det', 3), ('obj', 1), ('case', 6), ('det', 6), ('obl', 1), ('case', 8), ('nmod', 6), ('cc', 11), ('det', 11), ('conj', 6), ('case', 13), ('nmod', 11), ('punct', 1)]",The Piper at the Gates of Dawn and a Saucerful of Secrets .,"['DT', 'NNP', 'IN', 'DT', 'NNP', 'IN', 'NNP', 'CC', 'DT', 'NNP', 'IN', 'NNPS', '.']","[('det', 2), ('root', 0), ('case', 5), ('det', 5), ('nmod', 2), ('case', 7), ('nmod', 5), ('cc', 10), ('det', 10), ('conj', 2), ('case', 12), ('nmod', 10), ('punct', 2)]"
504,Buy Atom Heart Mother and Obscured by Clouds .,"['VB', 'NNP', 'NNP', 'NN', 'CC', 'VBN', 'IN', 'NNPS', '.']","[('root', 0), ('compound', 4), ('compound', 4), ('obj', 1), ('cc', 6), ('conj', 1), ('case', 8), ('obl', 6), ('punct', 1)]",Atom Heart Mother and Obscured by Clouds .,"['NNP', 'NN', 'NN', 'CC', 'VBN', 'IN', 'NNS', '.']","[('compound', 3), ('compound', 3), ('root', 0), ('cc', 5), ('conj', 3), ('case', 7), ('obl', 5), ('punct', 3)]"
505,"Spend more money on items , like the ones listed above , that have been consistently fashionable for years .","['VB', 'JJR', 'NN', 'IN', 'NNS', ',', 'IN', 'DT', 'NNS', 'VBN', 'RB', ',', 'DT', 'VBP', 'VBN', 'RB', 'JJ', 'IN', 'NNS', '.']","[('root', 0), ('amod', 3), ('obj', 1), ('case', 5), ('obl', 1), ('punct', 1), ('case', 9), ('det', 9), ('obl', 1), ('acl', 9), ('advmod', 10), ('punct', 1), ('nsubj', 17), ('aux', 17), ('cop', 17), ('advmod', 17), ('parataxis', 1), ('case', 19), ('obl', 17), ('punct', 1)]","Instead , spend more money on items , like the ones listed above , that have been consistently fashionable for years .","['RB', ',', 'VB', 'JJR', 'NN', 'IN', 'NNS', ',', 'IN', 'DT', 'NNS', 'VBN', 'RB', ',', 'DT', 'VBP', 'VBN', 'RB', 'JJ', 'IN', 'NNS', '.']","[('advmod', 3), ('punct', 3), ('root', 0), ('amod', 5), ('obj', 3), ('case', 7), ('obl', 3), ('punct', 3), ('case', 11), ('det', 11), ('obl', 3), ('acl', 11), ('advmod', 12), ('punct', 3), ('nsubj', 19), ('aux', 19), ('cop', 19), ('advmod', 19), ('parataxis', 3), ('case', 21), ('obl', 19), ('punct', 3)]"
506,"Launch OpenOffice Writer , and under the top menu , go to "" Tools > Gallery "" .","['VB', 'NNP', 'NN', ',', 'CC', 'IN', 'DT', 'JJ', 'NN', ',', 'VB', 'IN', '``', 'NNPS', '-RRB-', 'NN', ""''"", '.']","[('root', 0), ('compound', 3), ('obj', 1), ('punct', 11), ('cc', 11), ('case', 9), ('det', 9), ('amod', 9), ('obl', 11), ('punct', 11), ('conj', 1), ('case', 16), ('punct', 16), ('compound', 16), ('punct', 16), ('obl', 11), ('punct', 16), ('punct', 1)]","] # Launch OpenOffice Writer , and under the top menu , go to Tools » Gallery .","['-RRB-', 'NN', 'VB', 'NNP', 'NN', ',', 'CC', 'IN', 'DT', 'JJ', 'NN', ',', 'VB', 'IN', 'NNPS', ',', 'NNP', '.']","[('punct', 3), ('nsubj', 3), ('root', 0), ('compound', 5), ('obj', 3), ('punct', 13), ('cc', 13), ('case', 11), ('det', 11), ('amod', 11), ('obl', 13), ('punct', 13), ('conj', 3), ('case', 15), ('obl', 13), ('punct', 17), ('obl', 13), ('punct', 3)]"
507,Look at minor details in the cartoon that will contribute to the humor or the point of the cartoon .,"['VB', 'IN', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'WDT', 'MD', 'VB', 'IN', 'DT', 'NN', 'CC', 'DT', 'NN', 'IN', 'DT', 'NN', '.']","[('root', 0), ('case', 4), ('amod', 4), ('obl', 1), ('case', 7), ('det', 7), ('nmod', 4), ('nsubj', 10), ('aux', 10), ('acl:relcl', 7), ('case', 13), ('det', 13), ('obl', 10), ('cc', 16), ('det', 16), ('conj', 13), ('case', 19), ('det', 19), ('nmod', 16), ('punct', 1)]",Often the cartoon will have minor details that contribute to the humor or the point of the cartoon .,"['RB', 'DT', 'NN', 'MD', 'VB', 'JJ', 'NNS', 'WDT', 'VBP', 'IN', 'DT', 'NN', 'CC', 'DT', 'NN', 'IN', 'DT', 'NN', '.']","[('advmod', 5), ('det', 3), ('nsubj', 5), ('aux', 5), ('root', 0), ('amod', 7), ('obj', 5), ('nsubj', 9), ('acl:relcl', 7), ('case', 12), ('det', 12), ('obl', 9), ('cc', 15), ('det', 15), ('conj', 12), ('case', 18), ('det', 18), ('nmod', 15), ('punct', 5)]"
508,Compare the price quote for the new car online with the market value of the car to make sure you 're getting a good offer before you buy a new car .,"['VB', 'DT', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'RB', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'NN', 'TO', 'VB', 'JJ', 'PRP', 'VBP', 'VBG', 'DT', 'JJ', 'NN', 'IN', 'PRP', 'VBP', 'DT', 'JJ', 'NN', '.']","[('root', 0), ('det', 4), ('compound', 4), ('obj', 1), ('case', 8), ('det', 8), ('amod', 8), ('obl', 1), ('advmod', 1), ('case', 13), ('det', 13), ('compound', 13), ('obl', 1), ('case', 16), ('det', 16), ('nmod', 13), ('mark', 18), ('advcl', 1), ('xcomp', 18), ('nsubj', 22), ('aux', 22), ('ccomp', 19), ('det', 25), ('amod', 25), ('obj', 22), ('mark', 28), ('nsubj', 28), ('advcl', 22), ('det', 31), ('amod', 31), ('obj', 28), ('punct', 1)]",You will want to compare the quote for the new car with the market value of the car to make sure you 're getting a good offer before you buy a new car .,"['PRP', 'MD', 'VB', 'TO', 'VB', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'NN', 'TO', 'VB', 'JJ', 'PRP', 'VBP', 'VBG', 'DT', 'JJ', 'NN', 'IN', 'PRP', 'VBP', 'DT', 'JJ', 'NN', '.']","[('nsubj', 3), ('aux', 3), ('root', 0), ('mark', 5), ('xcomp', 3), ('det', 7), ('obj', 5), ('case', 11), ('det', 11), ('amod', 11), ('obl', 5), ('case', 15), ('det', 15), ('compound', 15), ('obl', 5), ('case', 18), ('det', 18), ('nmod', 15), ('mark', 20), ('advcl', 5), ('xcomp', 20), ('nsubj', 24), ('aux', 24), ('ccomp', 21), ('det', 27), ('amod', 27), ('obj', 24), ('mark', 30), ('nsubj', 30), ('advcl', 24), ('det', 33), ('amod', 33), ('obj', 30), ('punct', 3)]"
509,"Do to budgeting , your school may not offer a course that you signed up for .","['VB', 'IN', 'NN', ',', 'PRP$', 'NN', 'MD', 'RB', 'VB', 'DT', 'NN', 'WDT', 'PRP', 'VBD', 'RP', 'IN', '.']","[('root', 0), ('case', 3), ('obl', 1), ('punct', 1), ('nmod:poss', 6), ('nsubj', 9), ('aux', 9), ('advmod', 9), ('parataxis', 1), ('det', 11), ('obj', 9), ('obj', 14), ('nsubj', 14), ('acl:relcl', 11), ('compound:prt', 14), ('case', 12), ('punct', 1)]","Due to budgeting , your school may not offer a course that you signed up for .","['IN', 'IN', 'NN', ',', 'PRP$', 'NN', 'MD', 'RB', 'VB', 'DT', 'NN', 'WDT', 'PRP', 'VBD', 'RP', 'IN', '.']","[('case', 3), ('fixed', 1), ('obl', 9), ('punct', 9), ('nmod:poss', 6), ('nsubj', 9), ('aux', 9), ('advmod', 9), ('root', 0), ('det', 11), ('obj', 9), ('obj', 14), ('nsubj', 14), ('acl:relcl', 11), ('compound:prt', 14), ('case', 12), ('punct', 9)]"
510,Divide the sum of the set by the number of values to get the mean .,"['VB', 'DT', 'NN', 'IN', 'DT', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NNS', 'TO', 'VB', 'DT', 'NN', '.']","[('root', 0), ('det', 3), ('obj', 1), ('case', 5), ('nmod', 3), ('acl', 3), ('case', 9), ('det', 9), ('obl', 6), ('case', 11), ('nmod', 9), ('mark', 13), ('advcl', 6), ('det', 15), ('obj', 13), ('punct', 1)]","Finally , divide the sum of the set by the number of values to get the mean .","['RB', ',', 'VB', 'DT', 'NN', 'IN', 'DT', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NNS', 'TO', 'VB', 'DT', 'NN', '.']","[('advmod', 3), ('punct', 3), ('root', 0), ('det', 5), ('obj', 3), ('case', 7), ('nmod', 5), ('acl', 5), ('case', 11), ('det', 11), ('obl', 8), ('case', 13), ('nmod', 11), ('mark', 15), ('advcl', 8), ('det', 17), ('obj', 15), ('punct', 3)]"
511,Impress your boss by offering a unique perspective and providing innovative solutions to the challenges you face .,"['VB', 'PRP$', 'NN', 'IN', 'VBG', 'DT', 'JJ', 'NN', 'CC', 'VBG', 'JJ', 'NNS', 'IN', 'DT', 'NNS', 'PRP', 'VBP', '.']","[('root', 0), ('nmod:poss', 3), ('obj', 1), ('mark', 5), ('advcl', 1), ('det', 8), ('amod', 8), ('obj', 5), ('cc', 10), ('conj', 5), ('amod', 12), ('obj', 10), ('case', 15), ('det', 15), ('obl', 10), ('nsubj', 17), ('acl:relcl', 15), ('punct', 1)]",Creative thinking requires a unique perspective and the ability to provide innovative solutions to the challenges you face .,"['JJ', 'NN', 'VBZ', 'DT', 'JJ', 'NN', 'CC', 'DT', 'NN', 'TO', 'VB', 'JJ', 'NNS', 'IN', 'DT', 'NNS', 'PRP', 'VBP', '.']","[('amod', 2), ('nsubj', 3), ('root', 0), ('det', 6), ('amod', 6), ('obj', 3), ('cc', 9), ('det', 9), ('conj', 6), ('mark', 11), ('acl', 9), ('amod', 13), ('obj', 11), ('case', 16), ('det', 16), ('obl', 11), ('nsubj', 18), ('acl:relcl', 16), ('punct', 3)]"
512,Select section of hair that you wish to braid .,"['VB', 'NN', 'IN', 'NN', 'WDT', 'PRP', 'VBP', 'TO', 'VB', '.']","[('root', 0), ('obj', 1), ('case', 4), ('nmod', 2), ('obj', 7), ('nsubj', 7), ('acl:relcl', 2), ('mark', 9), ('xcomp', 7), ('punct', 1)]","To avoid damaging your hair , do not pull excessively hard .","['TO', 'VB', 'VBG', 'PRP$', 'NN', ',', 'VB', 'RB', 'VB', 'RB', 'RB', '.']","[('mark', 2), ('advcl', 9), ('xcomp', 2), ('nmod:poss', 5), ('obj', 3), ('punct', 9), ('aux', 9), ('advmod', 9), ('root', 0), ('advmod', 11), ('advmod', 9), ('punct', 9)]"
513,Make sure that there are no tangles .,"['VB', 'JJ', 'IN', 'EX', 'VBP', 'DT', 'NNS', '.']","[('root', 0), ('xcomp', 1), ('mark', 5), ('expl', 5), ('ccomp', 2), ('det', 7), ('nsubj', 5), ('punct', 1)]",To make sure that there are no tangles .,"['TO', 'VB', 'JJ', 'IN', 'EX', 'VBP', 'DT', 'NNS', '.']","[('mark', 2), ('root', 0), ('xcomp', 2), ('mark', 6), ('expl', 6), ('ccomp', 3), ('det', 8), ('nsubj', 6), ('punct', 2)]"
514,Take the braid out by unbraiding it from the bottom .,"['VB', 'DT', 'NN', 'RP', 'IN', 'VBG', 'PRP', 'IN', 'DT', 'NN', '.']","[('root', 0), ('det', 3), ('obj', 1), ('compound:prt', 1), ('mark', 6), ('advcl', 1), ('obj', 6), ('case', 10), ('det', 10), ('obl', 6), ('punct', 1)]","Instead , take the braid out by unbraiding it from the bottom .","['RB', ',', 'VB', 'DT', 'NN', 'RP', 'IN', 'VBG', 'PRP', 'IN', 'DT', 'NN', '.']","[('advmod', 3), ('punct', 3), ('root', 0), ('det', 5), ('obj', 3), ('compound:prt', 3), ('mark', 8), ('advcl', 3), ('obj', 8), ('case', 12), ('det', 12), ('obl', 8), ('punct', 3)]"
515,"Start by submitting photos for publication without pay , and you may be able to develop contacts that will give you photo passes for exclusive events in the future .","['VB', 'IN', 'VBG', 'NNS', 'IN', 'NN', 'IN', 'NN', ',', 'CC', 'PRP', 'MD', 'VB', 'JJ', 'TO', 'VB', 'NNS', 'WDT', 'MD', 'VB', 'PRP$', 'NN', 'NNS', 'IN', 'JJ', 'NNS', 'IN', 'DT', 'NN', '.']","[('root', 0), ('mark', 3), ('advcl', 1), ('obj', 3), ('case', 6), ('nmod', 4), ('case', 8), ('obl', 3), ('punct', 14), ('cc', 14), ('nsubj', 14), ('aux', 14), ('cop', 14), ('conj', 1), ('mark', 16), ('xcomp', 14), ('obj', 16), ('nsubj', 20), ('aux', 20), ('acl:relcl', 17), ('iobj', 20), ('compound', 23), ('obj', 20), ('case', 26), ('amod', 26), ('nmod', 23), ('case', 29), ('det', 29), ('nmod', 26), ('punct', 1)]","If you start by submitting photos for publication without pay , you may be able to develop contacts that will give you photo passes for exclusive events in the future .","['IN', 'PRP', 'VBP', 'IN', 'VBG', 'NNS', 'IN', 'NN', 'IN', 'NN', ',', 'PRP', 'MD', 'VB', 'JJ', 'TO', 'VB', 'NNS', 'WDT', 'MD', 'VB', 'PRP$', 'NN', 'NNS', 'IN', 'JJ', 'NNS', 'IN', 'DT', 'NN', '.']","[('mark', 3), ('nsubj', 3), ('advcl', 15), ('mark', 5), ('advcl', 3), ('obj', 5), ('case', 8), ('nmod', 6), ('case', 10), ('obl', 5), ('punct', 15), ('nsubj', 15), ('aux', 15), ('cop', 15), ('root', 0), ('mark', 17), ('xcomp', 15), ('obj', 17), ('nsubj', 21), ('aux', 21), ('acl:relcl', 18), ('iobj', 21), ('compound', 24), ('obj', 21), ('case', 27), ('amod', 27), ('nmod', 24), ('case', 30), ('det', 30), ('nmod', 27), ('punct', 15)]"
