Article_Name	Revision_Tag	Revision_Length	BLEU_Score	Section_Src	Line_No_Src	Source_Line	Section_Tgt	Line_No_Tgt	Target_Line	edit_distance
Become_a_Muslim.txt	Inside_Revisions	4	0.924	## Steps	17063	"Testify your faith by reciting: أشهد أن لا إله إلا الله وأشهد أن محمد رسول اللهAsh-hadu alla ilaha illallah-wa ash-hadu anna Muhammadan abduhu wa rasulullah""I bear witness that there is no God except Allah and Muhammad (SAW) is His messenger""."	## Steps	17139	"Testify your faith by reciting: أشهد أن لا إله إلا الله وأشهد أن محمد رسول اللهAsh-hadu anna la ilaha illallah-wa ash-hadu anna Muhammadan abduhu wa rasulullah""I bear witness that there is no God except Allah and Muhammad (SAW) is His messenger""."	4
Become_a_Muslim.txt	Inside_Revisions	4	0.903	## Steps	17139	"Testify your faith by reciting: أشهد أن لا إله إلا الله وأشهد أن محمد رسول اللهAsh-hadu anna la ilaha illallah-wa ash-hadu anna Muhammadan abduhu wa rasulullah""I bear witness that there is no God except Allah and Muhammad (SAW) is His messenger""."	## Steps	17215	"Testify your faith by reciting: أشهد أن لا إله إلا الله وأشهد أن محمد رسول اللهAsh-hadu anna la ilaha illallah-wa ash-hadu anna Muhammadan rasulu allah""I bear witness that there is no God except Allah and Muhammad (SAW) is His messenger""."	12
Become_a_Muslim.txt	Inside_Revisions	4	0.774	## Tips	20161	The recognised schools are Hanafi, Shafi'i, Maliki and Hanbali.	## Tips	20263	The officially recognized schools are Hanafi, Shafi'i, Maliki and Hanbali.	12
Become_a_Muslim.txt	Begin_Revisions	4	0.9590000000000001	### Part One: The Shahada	20414	"This translates to ""I testify that there is no true god but God, and Muhammad is God's messenger (prophet)."	### Part One: Becoming a Muslim	20520	""" This translates to ""I testify that there is no true god but God, and Muhammad is God's messenger (prophet)."	2
Become_a_Muslim.txt	Inside_Revisions	4	0.7979999999999999	### Part One: Becoming a Muslim	23704	""" This translates to ""I testify that there is no true god but God, and Muhammad is God's messenger (prophet)."	### Part One: Becoming a Muslim	23803	""" This translates to ""I testify that there is no other god but Allah, and Muhammad is God's messenger (prophet)."	9
Become_a_Muslim.txt	Inside_Revisions	4	0.653	### Becoming a Muslim	25453	""" This translates to ""I testify that there is no other god but Allah, and Muhammad is God's messenger (prophet)."	### Becoming a Muslim	25556	"The words of the Shahada are ""La ilaha illallah, Muhammadur rasulullah "" This translates to ""I testify that there is no other god but Allah, and Muhammad is God's messenger (prophet)."	71
Become_a_Muslim.txt	Inside_Revisions	4	0.932	### Becoming a Muslim	27742	"The words of the Shahada are ""La ilaha illallah, Muhammadur rasulullah "" This translates to ""I testify that there is no other god but Allah, and Muhammad is God's messenger (prophet)."	### Becoming a Muslim	27846	"The words of the Shahada are ""La ilaha illallah, Muhammadun rasulullah "" This translates to ""I testify that there is no other god but Allah, and Muhammad is God's messenger (prophet)."	1
Become_a_Muslim.txt	Begin_Revisions	4	0.821	### Becoming a Muslim	25455	"The second part of the Shahada (""Muhammad rasoolu Allah"") is a recognition that the word of Muhammad is the word of God."	### Becoming a Muslim	25558	"The second part of the Shahada (""Muhammadur rasulullah"") is a recognition that the word of Muhammad is the word of God."	6
Become_a_Muslim.txt	Inside_Revisions	4	0.894	### Becoming a Muslim	27744	"The second part of the Shahada (""Muhammadur rasulullah"") is a recognition that the word of Muhammad is the word of God."	### Becoming a Muslim	27848	"The second part of the Shahada (""Muhammadun rasulullah"") is a recognition that the word of Muhammad is the word of God."	1
Become_a_Muslim.txt	Inside_Revisions	4	0.894	### Becoming a Muslim	28375	"The second part of the Shahada (""Muhammadun rasulullah"") is a recognition that the word of Muhammad is the word of God."	### Becoming a Muslim	28479	"The second part of the Shahada (""Muhammadun rasulullah"") is a recognition that the word of Muhammad is the Messenger of God."	9
Become_a_Muslim.txt	Inside_Revisions	4	0.8640000000000001	Intro	28775	At over a billion members and growing, Islam is, by some measures, the fastest-growing religion in the world.	Intro	28879	At almost two billion members and growing, Islam is, by some measures, the fastest-growing religion in the world.	9
Build_a_Popsicle_House.txt	Begin_Revisions	4	0.7709999999999999	## Steps	1175	Collect as many Popsicle sticks as possible or buy them at your local craft store.	## Steps	1220	Collect as many Popsicle sticks as possible or buy them at your poop store.	10
Build_a_Popsicle_House.txt	Inside_Revisions	4	0.792	## Steps	1220	Collect as many Popsicle sticks as possible or buy them at your poop store.	## Steps	1265	Collect as many Popsicle sticks as possible or buy them at your landscapers house.	13
Build_a_Popsicle_House.txt	Inside_Revisions	4	0.414	## Steps	1265	Collect as many Popsicle sticks as possible or buy them at your landscapers house.	## Steps	1310	Collect as many cheese sticks as possible or steal them from your landscapers house.	16
Build_a_Popsicle_House.txt	Inside_Revisions	4	0.767	## Steps	1450	When you do the roof in a triangular shape make sure the sticks overlap so some of the Popsicle sticks hang off a bit of both sides of the house.	## Steps	1495	When you do the roof in a triangular shape, make sure that the sticks overlap so that some of the Popsicle sticks hang off a bit of both sides of the house.	11
Attach_Granny_Squares.txt	Begin_Revisions	4	0.812	### Slip Stitch (Crocheting)	1088	Make a slip knot on one end of the yarn and squeeze your crochet hook into the loop.	### Slip Stitch (Crocheting)	1196	Make a slipknot on one end of the yarn and squeeze your crochet hook into the loop.	1
Attach_Granny_Squares.txt	Inside_Revisions	4	0.7659999999999999	### Slip Stitch (Crocheting)	1304	Make a slipknot on one end of the yarn and squeeze your crochet hook into the loop.	### Granny Join (Crocheting)	1428	Make a slipknot on one end of the yarn and squeeze your crochet hook into the loop created by the knot.	20
Attach_Granny_Squares.txt	Inside_Revisions	4	0.424	### Granny Join (Crocheting)	1860	Make a slipknot on one end of the yarn and squeeze your crochet hook into the loop created by the knot.	### Slip Stitch (Crocheting)	1953	Make a slipknot on one end of the yarn, letting the loop be bigger than the tip of your hook.	48
Attach_Granny_Squares.txt	Inside_Revisions	4	0.738	### Slip Stitch (Crocheting)	2286	Make a slipknot on one end of the yarn, letting the loop be bigger than the tip of your hook.	### Slip Stitch (Crocheting)	2394	After making this slipknot on one end of the yarn, let the loop be bigger than the tip of your hook.	18
Accommodate_Vegan_and_Vegetarian_Guests.txt	Begin_Revisions	4	0.878	## Steps	1148	Lacto vegetarians eat non-meat animal products, e.g., dairy products (milk, yoghurt, butter, cheese (rennet-free) and honey, but no fish, chicken, meat, or gelatin.	## Steps	1190	Lacto vegetarians eat non-meat animal products, e.g., dairy products (milk, yoghurt (gelatin-free), butter, cheese (rennet-free) and honey, but no fish, chicken, meat, or gelatin.	15
Accommodate_Vegan_and_Vegetarian_Guests.txt	Inside_Revisions	4	0.932	## Steps	1401	Lacto vegetarians eat non-meat animal products, e.g., dairy products (milk, yoghurt (gelatin-free), butter, cheese (rennet-free) and honey, but no fish, chicken, meat, or gelatin.	## Steps	1444	Lacto vegetarians eat non-meat animal products, e.g., dairy products (milk, yogurt (gelatin-free), butter, cheese (rennet-free) and honey, but no fish, chicken, meat, or gelatin.	1
Accommodate_Vegan_and_Vegetarian_Guests.txt	Inside_Revisions	4	0.675	## Steps	1749	Lacto vegetarians eat non-meat animal products, e.g., dairy products (milk, yogurt (gelatin-free), butter, cheese (rennet-free) and honey, but no fish, chicken, meat, or gelatin.	## Steps	1792	Lacto vegetarians eat non-meat animal products, e.g., dairy (milk, gelatin-free yogurt, butter, rennet-free cheese) and honey, but no fish, chicken, meat, or gelatin.	38
Accommodate_Vegan_and_Vegetarian_Guests.txt	Inside_Revisions	4	0.924	## Steps	2096	Lacto vegetarians eat non-meat animal products, e.g., dairy (milk, gelatin-free yogurt, butter, rennet-free cheese) and honey, but no fish, chicken, meat, or gelatin.	## Steps	2190	Lacto vegetarians eat non-meat animal products, e.g. dairy (milk, gelatin-free yogurt, butter, rennet-free cheese) and honey, but no fish, chicken, meat, or gelatin.	1
Accommodate_Vegan_and_Vegetarian_Guests.txt	Begin_Revisions	4	0.6409999999999999	## Steps	1190	Lacto-ovo vegetarians eat eggs in addition to dairy products, but no fish, chicken, meat.	## Steps	1232	Lacto-ovo vegetarians eat eggs in addition to dairy products, but no fish, chicken, meat, gelating, or cheese that contains rennet.	42
Accommodate_Vegan_and_Vegetarian_Guests.txt	Inside_Revisions	4	0.894	## Steps	1749	Lacto-ovo vegetarians eat eggs in addition to dairy products, but no fish, chicken, meat, gelating, or cheese that contains rennet.	## Steps	1792	Lacto-ovo vegetarians eat eggs in addition to dairy products, but no fish, chicken, meat, gelatin, or cheese that contains rennet.	1
Accommodate_Vegan_and_Vegetarian_Guests.txt	Inside_Revisions	4	0.711	## Steps	2051	Lacto-ovo vegetarians eat eggs in addition to dairy products, but no fish, chicken, meat, gelatin, or cheese that contains rennet.	## Related wikiHows	2123	as well as dairy products, but no fish, chicken, meat, gelatin, or cheese that contains rennet.	39
Accommodate_Vegan_and_Vegetarian_Guests.txt	Inside_Revisions	4	0.65	## Related wikiHows	2123	as well as dairy products, but no fish, chicken, meat, gelatin, or cheese that contains rennet.	## Steps	2191	Lacto-ovo vegetarians eat [Poach an Egg|eggs]] as well as dairy products, but no fish, chicken, meat, gelatin, or cheese that contains rennet.	47
Accommodate_Vegan_and_Vegetarian_Guests.txt	Begin_Revisions	4	0.636	## Warnings	1381	Don't embarrass them by making an entire meal for them you should incorporate their option with your meal	## Warnings	1424	Don't embarrass them by making an entire meal for them; rather you should incorporate their options into your meal	12
Accommodate_Vegan_and_Vegetarian_Guests.txt	Inside_Revisions	4	0.6729999999999999	## Warnings	1772	Don't embarrass them by making an entire meal for them; rather you should incorporate their options into your meal	## Warnings	1814	Don't embarrass a guest by making an entire separate meal for them; rather you should incorporate their options into your meal.	16
Accommodate_Vegan_and_Vegetarian_Guests.txt	Inside_Revisions	4	0.9209999999999999	## Warnings	1814	Don't embarrass a guest by making an entire separate meal for them; rather you should incorporate their options into your meal.	## Tips	1849	Don't embarrass a guest by making an entire separate meal for them; rather you should incorporate their options into your menu.	2
Accommodate_Vegan_and_Vegetarian_Guests.txt	Inside_Revisions	4	0.45799999999999996	## Tips	2067	Don't embarrass a guest by making an entire separate meal for them; rather you should incorporate their options into your menu.	## Tips	2144	Don't embarrass a guest by making an entire separate meal for them.	60
